CMDLINE /home/ryan/docker_build/mandarin3d_slicing/venv/bin/python3 app.py
MEM 679.460938 1708956545.2167
MEM 679.460938 1708956545.3171
MEM 679.460938 1708956545.4177
MEM 679.460938 1708956545.5181
MEM 679.460938 1708956545.6185
MEM 679.460938 1708956545.7190
MEM 679.460938 1708956545.8196
MEM 679.460938 1708956545.9202
MEM 679.460938 1708956546.0208
MEM 679.460938 1708956546.1213
MEM 679.460938 1708956546.2218
MEM 679.460938 1708956546.3223
MEM 679.460938 1708956546.4227
MEM 679.460938 1708956546.5231
MEM 679.460938 1708956546.6237
MEM 679.460938 1708956546.7243
MEM 679.460938 1708956546.8246
MEM 679.460938 1708956546.9251
MEM 679.460938 1708956547.0255
MEM 679.460938 1708956547.1259
MEM 679.460938 1708956547.2264
MEM 679.460938 1708956547.3269
MEM 679.460938 1708956547.4273
MEM 679.460938 1708956547.5279
MEM 679.460938 1708956547.6284
MEM 679.460938 1708956547.7287
MEM 679.460938 1708956547.8291
MEM 679.460938 1708956547.9300
MEM 679.460938 1708956548.0304
MEM 679.460938 1708956548.1309
MEM 679.460938 1708956548.2313
MEM 679.460938 1708956548.3317
MEM 679.460938 1708956548.4321
MEM 679.460938 1708956548.5325
MEM 679.460938 1708956548.6329
MEM 679.460938 1708956548.7334
MEM 679.460938 1708956548.8337
MEM 679.460938 1708956548.9341
MEM 679.460938 1708956549.0345
MEM 679.460938 1708956549.1349
MEM 679.460938 1708956549.2352
MEM 679.460938 1708956549.3356
MEM 679.460938 1708956549.4361
MEM 679.460938 1708956549.5365
MEM 679.460938 1708956549.6369
MEM 679.460938 1708956549.7373
MEM 679.460938 1708956549.8379
MEM 679.460938 1708956549.9384
MEM 679.460938 1708956550.0388
MEM 679.460938 1708956550.1393
MEM 679.460938 1708956550.2396
MEM 679.460938 1708956550.3400
MEM 679.460938 1708956550.4405
MEM 679.460938 1708956550.5410
MEM 679.460938 1708956550.6414
MEM 679.460938 1708956550.7419
MEM 679.460938 1708956550.8424
MEM 679.460938 1708956550.9429
MEM 679.460938 1708956551.0434
MEM 679.460938 1708956551.1438
MEM 679.460938 1708956551.2442
MEM 679.460938 1708956551.3445
MEM 679.460938 1708956551.4450
MEM 679.460938 1708956551.5453
MEM 679.460938 1708956551.6457
MEM 679.460938 1708956551.7462
MEM 679.460938 1708956551.8466
MEM 679.460938 1708956551.9470
MEM 679.460938 1708956552.0474
MEM 679.460938 1708956552.1480
MEM 679.460938 1708956552.2485
MEM 679.460938 1708956552.3490
MEM 679.460938 1708956552.4494
MEM 679.460938 1708956552.5497
MEM 679.460938 1708956552.6503
MEM 679.460938 1708956552.7507
MEM 679.460938 1708956552.8513
MEM 679.460938 1708956552.9518
MEM 679.460938 1708956553.0532
MEM 679.460938 1708956553.1538
MEM 679.460938 1708956553.2542
MEM 679.460938 1708956553.3546
MEM 679.460938 1708956553.4549
MEM 679.460938 1708956553.5554
MEM 679.460938 1708956553.6560
MEM 679.460938 1708956553.7565
MEM 679.460938 1708956553.8569
MEM 679.460938 1708956553.9573
MEM 679.460938 1708956554.0579
MEM 679.460938 1708956554.1583
MEM 679.460938 1708956554.2589
MEM 679.460938 1708956554.3593
MEM 679.460938 1708956554.4597
MEM 679.460938 1708956554.5601
MEM 679.460938 1708956554.6607
MEM 679.460938 1708956554.7611
MEM 679.460938 1708956554.8616
MEM 679.460938 1708956554.9621
MEM 679.460938 1708956555.0625
MEM 679.460938 1708956555.1631
MEM 679.460938 1708956555.2636
MEM 679.460938 1708956555.3640
MEM 679.460938 1708956555.4643
MEM 679.460938 1708956555.5647
MEM 679.460938 1708956555.6651
MEM 679.460938 1708956555.7655
MEM 679.460938 1708956555.8660
MEM 679.460938 1708956555.9665
MEM 679.460938 1708956556.0669
MEM 679.460938 1708956556.1673
MEM 679.460938 1708956556.2678
MEM 679.460938 1708956556.3682
MEM 679.460938 1708956556.4686
MEM 679.460938 1708956556.5689
MEM 679.460938 1708956556.6695
MEM 679.460938 1708956556.7701
MEM 679.460938 1708956556.8705
MEM 679.460938 1708956556.9709
MEM 679.460938 1708956557.0713
MEM 679.460938 1708956557.1717
MEM 679.460938 1708956557.2722
MEM 679.460938 1708956557.3726
MEM 679.460938 1708956557.4730
MEM 679.460938 1708956557.5735
MEM 679.460938 1708956557.6739
MEM 679.460938 1708956557.7743
MEM 679.460938 1708956557.8747
MEM 679.460938 1708956557.9752
MEM 679.460938 1708956558.0755
MEM 679.460938 1708956558.1764
MEM 679.460938 1708956558.2768
MEM 679.460938 1708956558.3772
MEM 679.460938 1708956558.4778
MEM 679.460938 1708956558.5781
MEM 679.460938 1708956558.6785
MEM 679.460938 1708956558.7791
MEM 679.460938 1708956558.8797
MEM 679.460938 1708956558.9801
MEM 679.460938 1708956559.0804
MEM 679.460938 1708956559.1809
MEM 679.460938 1708956559.2813
MEM 679.460938 1708956559.3817
MEM 679.460938 1708956559.4820
MEM 679.460938 1708956559.5825
MEM 679.460938 1708956559.6829
MEM 679.460938 1708956559.7833
MEM 679.460938 1708956559.8837
MEM 679.460938 1708956559.9841
MEM 679.460938 1708956560.0846
MEM 679.460938 1708956560.1851
MEM 679.460938 1708956560.2855
MEM 679.460938 1708956560.3860
MEM 679.460938 1708956560.4865
MEM 679.460938 1708956560.5871
MEM 679.460938 1708956560.6875
MEM 679.460938 1708956560.7879
MEM 679.460938 1708956560.8883
MEM 679.460938 1708956560.9888
MEM 679.460938 1708956561.0892
MEM 679.460938 1708956561.1896
MEM 679.460938 1708956561.2900
MEM 679.460938 1708956561.3904
MEM 679.460938 1708956561.4909
MEM 679.460938 1708956561.5913
MEM 679.460938 1708956561.6917
MEM 679.460938 1708956561.7922
MEM 679.460938 1708956561.8927
MEM 679.460938 1708956561.9932
MEM 679.460938 1708956562.0935
MEM 679.460938 1708956562.1940
MEM 679.460938 1708956562.2944
MEM 679.460938 1708956562.3948
MEM 679.460938 1708956562.4952
MEM 679.460938 1708956562.5956
MEM 679.460938 1708956562.6960
MEM 679.460938 1708956562.7964
MEM 679.460938 1708956562.8968
MEM 679.460938 1708956562.9971
MEM 679.460938 1708956563.0976
MEM 679.460938 1708956563.1980
MEM 679.460938 1708956563.2988
MEM 679.460938 1708956563.3993
MEM 679.460938 1708956563.4997
MEM 679.460938 1708956563.6001
MEM 679.460938 1708956563.7006
MEM 679.460938 1708956563.8012
MEM 679.460938 1708956563.9018
MEM 679.460938 1708956564.0022
MEM 679.460938 1708956564.1026
MEM 679.460938 1708956564.2030
MEM 679.460938 1708956564.3033
MEM 679.460938 1708956564.4038
MEM 679.460938 1708956564.5044
MEM 679.460938 1708956564.6050
MEM 679.460938 1708956564.7056
MEM 679.460938 1708956564.8062
MEM 679.460938 1708956564.9068
MEM 679.460938 1708956565.0072
MEM 679.460938 1708956565.1076
MEM 679.460938 1708956565.2079
MEM 679.460938 1708956565.3083
MEM 679.460938 1708956565.4087
MEM 679.460938 1708956565.5090
MEM 679.460938 1708956565.6095
MEM 679.460938 1708956565.7098
MEM 679.460938 1708956565.8104
MEM 679.460938 1708956565.9109
MEM 679.460938 1708956566.0114
MEM 679.460938 1708956566.1118
MEM 679.460938 1708956566.2122
MEM 679.460938 1708956566.3127
MEM 679.460938 1708956566.4131
MEM 679.460938 1708956566.5134
MEM 679.460938 1708956566.6139
MEM 679.460938 1708956566.7143
MEM 679.460938 1708956566.8149
MEM 679.460938 1708956566.9153
MEM 679.460938 1708956567.0158
MEM 679.460938 1708956567.1162
MEM 679.460938 1708956567.2167
MEM 679.460938 1708956567.3173
MEM 679.460938 1708956567.4177
MEM 679.460938 1708956567.5182
MEM 679.460938 1708956567.6186
MEM 679.460938 1708956567.7191
MEM 679.460938 1708956567.8195
MEM 679.460938 1708956567.9199
MEM 679.460938 1708956568.0204
MEM 679.460938 1708956568.1208
MEM 679.460938 1708956568.2213
MEM 679.460938 1708956568.3217
MEM 679.460938 1708956568.4230
MEM 679.460938 1708956568.5234
MEM 679.460938 1708956568.6239
MEM 679.460938 1708956568.7243
MEM 679.460938 1708956568.8247
MEM 679.460938 1708956568.9252
MEM 679.460938 1708956569.0256
MEM 679.460938 1708956569.1261
MEM 679.460938 1708956569.2265
MEM 679.460938 1708956569.3270
MEM 679.460938 1708956569.4273
MEM 679.460938 1708956569.5277
MEM 679.460938 1708956569.6282
MEM 679.460938 1708956569.7286
MEM 679.460938 1708956569.8291
MEM 679.460938 1708956569.9295
MEM 679.460938 1708956570.0299
MEM 679.460938 1708956570.1304
MEM 679.460938 1708956570.2308
MEM 679.460938 1708956570.3313
MEM 679.460938 1708956570.4318
MEM 679.460938 1708956570.5322
MEM 679.460938 1708956570.6327
MEM 679.460938 1708956570.7330
MEM 679.460938 1708956570.8335
MEM 679.460938 1708956570.9339
MEM 679.460938 1708956571.0343
MEM 679.460938 1708956571.1349
MEM 679.460938 1708956571.2354
MEM 679.460938 1708956571.3358
MEM 679.460938 1708956571.4362
MEM 679.460938 1708956571.5365
MEM 679.460938 1708956571.6369
MEM 679.460938 1708956571.7373
MEM 679.460938 1708956571.8377
MEM 679.460938 1708956571.9381
MEM 679.460938 1708956572.0385
MEM 679.460938 1708956572.1391
MEM 679.460938 1708956572.2397
MEM 679.460938 1708956572.3402
MEM 679.460938 1708956572.4406
MEM 679.460938 1708956572.5411
MEM 679.460938 1708956572.6418
MEM 679.460938 1708956572.7424
MEM 679.460938 1708956572.8428
MEM 679.460938 1708956572.9432
MEM 679.460938 1708956573.0437
MEM 679.460938 1708956573.1441
MEM 679.460938 1708956573.2445
MEM 679.460938 1708956573.3451
MEM 679.460938 1708956573.4456
MEM 679.460938 1708956573.5467
MEM 679.460938 1708956573.6472
MEM 679.460938 1708956573.7477
MEM 679.460938 1708956573.8482
MEM 679.460938 1708956573.9487
MEM 679.460938 1708956574.0493
MEM 679.460938 1708956574.1499
MEM 679.460938 1708956574.2516
MEM 679.460938 1708956574.3520
MEM 679.460938 1708956574.4523
MEM 679.460938 1708956574.5527
MEM 679.460938 1708956574.6532
MEM 679.460938 1708956574.7538
MEM 679.460938 1708956574.8544
MEM 679.460938 1708956574.9550
MEM 679.460938 1708956575.0553
MEM 679.460938 1708956575.1559
MEM 679.460938 1708956575.2563
MEM 679.460938 1708956575.3567
MEM 679.460938 1708956575.4572
MEM 679.460938 1708956575.5575
MEM 679.460938 1708956575.6579
MEM 679.460938 1708956575.7585
MEM 679.460938 1708956575.8589
MEM 679.460938 1708956575.9594
MEM 679.460938 1708956576.0598
MEM 679.460938 1708956576.1602
MEM 679.460938 1708956576.2606
MEM 679.460938 1708956576.3610
MEM 679.460938 1708956576.4614
MEM 679.460938 1708956576.5621
MEM 679.460938 1708956576.6626
MEM 679.460938 1708956576.7630
MEM 679.460938 1708956576.8634
MEM 679.460938 1708956576.9638
MEM 679.460938 1708956577.0642
MEM 679.460938 1708956577.1646
MEM 679.460938 1708956577.2660
MEM 679.460938 1708956577.3665
MEM 679.460938 1708956577.4670
MEM 679.460938 1708956577.5676
MEM 679.460938 1708956577.6681
MEM 679.460938 1708956577.7685
MEM 679.460938 1708956577.8690
MEM 679.460938 1708956577.9694
MEM 679.460938 1708956578.0698
MEM 679.460938 1708956578.1704
MEM 679.460938 1708956578.2710
MEM 679.460938 1708956578.3715
MEM 679.460938 1708956578.4720
MEM 679.460938 1708956578.5726
MEM 679.460938 1708956578.6741
MEM 679.460938 1708956578.7746
MEM 679.460938 1708956578.8750
MEM 679.460938 1708956578.9755
MEM 679.460938 1708956579.0760
MEM 679.460938 1708956579.1764
MEM 679.460938 1708956579.2768
MEM 679.460938 1708956579.3772
MEM 679.460938 1708956579.4775
MEM 679.460938 1708956579.5780
MEM 679.460938 1708956579.6783
MEM 679.460938 1708956579.7788
MEM 679.460938 1708956579.8792
MEM 679.460938 1708956579.9795
MEM 679.460938 1708956580.0799
MEM 679.460938 1708956580.1803
MEM 679.460938 1708956580.2807
MEM 679.460938 1708956580.3812
MEM 679.460938 1708956580.4818
MEM 679.460938 1708956580.5822
MEM 679.460938 1708956580.6826
MEM 679.460938 1708956580.7831
MEM 679.460938 1708956580.8836
MEM 679.460938 1708956580.9840
MEM 679.460938 1708956581.0845
MEM 679.460938 1708956581.1850
MEM 679.460938 1708956581.2854
MEM 679.460938 1708956581.3858
MEM 679.460938 1708956581.4864
MEM 679.460938 1708956581.5868
MEM 679.460938 1708956581.6873
MEM 679.460938 1708956581.7880
MEM 679.460938 1708956581.8885
MEM 679.460938 1708956581.9890
MEM 679.460938 1708956582.0895
MEM 679.460938 1708956582.1898
MEM 679.460938 1708956582.2903
MEM 679.460938 1708956582.3909
MEM 679.460938 1708956582.4913
MEM 679.460938 1708956582.5916
MEM 679.460938 1708956582.6925
MEM 679.460938 1708956582.7931
MEM 679.460938 1708956582.8935
MEM 679.460938 1708956582.9938
MEM 679.460938 1708956583.0944
MEM 679.460938 1708956583.1948
MEM 679.460938 1708956583.2952
MEM 679.460938 1708956583.3958
MEM 679.460938 1708956583.4962
MEM 679.460938 1708956583.5967
MEM 679.460938 1708956583.6973
MEM 679.460938 1708956583.7985
MEM 679.460938 1708956583.8991
MEM 679.460938 1708956583.9995
MEM 679.460938 1708956584.1000
MEM 679.460938 1708956584.2004
MEM 679.460938 1708956584.3007
MEM 679.460938 1708956584.4011
MEM 679.460938 1708956584.5016
MEM 679.460938 1708956584.6020
MEM 679.460938 1708956584.7023
MEM 679.460938 1708956584.8028
MEM 679.460938 1708956584.9032
MEM 679.460938 1708956585.0036
MEM 679.460938 1708956585.1041
MEM 679.460938 1708956585.2047
MEM 679.460938 1708956585.3051
MEM 679.460938 1708956585.4055
MEM 679.460938 1708956585.5060
MEM 679.460938 1708956585.6068
MEM 679.460938 1708956585.7073
MEM 679.460938 1708956585.8078
MEM 679.460938 1708956585.9083
MEM 679.460938 1708956586.0087
MEM 679.460938 1708956586.1091
MEM 679.460938 1708956586.2095
MEM 679.460938 1708956586.3100
MEM 679.460938 1708956586.4105
MEM 679.460938 1708956586.5110
MEM 679.460938 1708956586.6116
MEM 679.460938 1708956586.7121
MEM 679.460938 1708956586.8125
MEM 679.460938 1708956586.9130
MEM 679.460938 1708956587.0134
MEM 679.460938 1708956587.1137
MEM 679.460938 1708956587.2143
MEM 679.460938 1708956587.3146
MEM 679.460938 1708956587.4150
MEM 679.460938 1708956587.5154
MEM 679.460938 1708956587.6158
MEM 679.460938 1708956587.7162
MEM 679.460938 1708956587.8168
MEM 679.460938 1708956587.9172
MEM 679.460938 1708956588.0177
MEM 679.460938 1708956588.1182
MEM 679.460938 1708956588.2185
MEM 679.460938 1708956588.3191
MEM 679.460938 1708956588.4195
MEM 679.460938 1708956588.5199
MEM 679.460938 1708956588.6205
MEM 679.460938 1708956588.7221
MEM 679.460938 1708956588.8226
MEM 679.460938 1708956588.9239
MEM 679.460938 1708956589.0245
MEM 679.460938 1708956589.1249
MEM 679.460938 1708956589.2253
MEM 679.460938 1708956589.3257
MEM 679.460938 1708956589.4261
MEM 679.460938 1708956589.5265
MEM 679.460938 1708956589.6269
MEM 679.460938 1708956589.7272
MEM 679.460938 1708956589.8277
MEM 679.460938 1708956589.9281
MEM 679.460938 1708956590.0286
MEM 679.460938 1708956590.1292
MEM 679.460938 1708956590.2297
MEM 679.460938 1708956590.3303
MEM 679.460938 1708956590.4308
MEM 679.460938 1708956590.5313
MEM 679.460938 1708956590.6317
MEM 679.460938 1708956590.7322
MEM 679.460938 1708956590.8327
MEM 679.460938 1708956590.9331
MEM 679.460938 1708956591.0336
MEM 679.460938 1708956591.1341
MEM 679.460938 1708956591.2345
MEM 679.460938 1708956591.3351
MEM 679.460938 1708956591.4355
MEM 679.460938 1708956591.5359
MEM 679.460938 1708956591.6362
MEM 679.460938 1708956591.7368
MEM 679.460938 1708956591.8374
MEM 679.460938 1708956591.9379
MEM 679.460938 1708956592.0383
MEM 679.460938 1708956592.1388
MEM 679.460938 1708956592.2391
MEM 679.460938 1708956592.3395
MEM 679.460938 1708956592.4399
MEM 679.460938 1708956592.5403
MEM 679.460938 1708956592.6407
MEM 679.460938 1708956592.7411
MEM 679.460938 1708956592.8414
MEM 679.460938 1708956592.9419
MEM 679.460938 1708956593.0423
MEM 679.460938 1708956593.1428
MEM 679.460938 1708956593.2432
MEM 679.460938 1708956593.3438
MEM 679.460938 1708956593.4442
MEM 679.460938 1708956593.5446
MEM 679.460938 1708956593.6452
MEM 679.460938 1708956593.7457
MEM 679.460938 1708956593.8462
MEM 679.460938 1708956593.9467
MEM 679.460938 1708956594.0476
MEM 679.460938 1708956594.1480
MEM 679.460938 1708956594.2485
MEM 679.460938 1708956594.3490
MEM 679.460938 1708956594.4494
MEM 679.460938 1708956594.5498
MEM 679.460938 1708956594.6502
MEM 679.460938 1708956594.7506
MEM 679.460938 1708956594.8510
MEM 679.460938 1708956594.9514
MEM 679.460938 1708956595.0518
MEM 679.460938 1708956595.1522
MEM 679.460938 1708956595.2526
MEM 679.460938 1708956595.3531
MEM 679.460938 1708956595.4535
MEM 679.460938 1708956595.5539
MEM 679.460938 1708956595.6543
MEM 679.460938 1708956595.7546
MEM 679.460938 1708956595.8550
MEM 679.460938 1708956595.9554
MEM 679.460938 1708956596.0560
MEM 679.460938 1708956596.1565
MEM 679.460938 1708956596.2569
MEM 679.460938 1708956596.3574
MEM 679.460938 1708956596.4579
MEM 679.460938 1708956596.5585
MEM 679.460938 1708956596.6589
MEM 679.460938 1708956596.7594
MEM 679.460938 1708956596.8601
MEM 679.460938 1708956596.9605
MEM 679.460938 1708956597.0609
MEM 679.460938 1708956597.1615
MEM 679.460938 1708956597.2618
MEM 679.460938 1708956597.3624
MEM 679.460938 1708956597.4629
MEM 679.460938 1708956597.5632
MEM 679.460938 1708956597.6636
MEM 679.460938 1708956597.7639
MEM 679.460938 1708956597.8643
MEM 679.460938 1708956597.9646
MEM 679.460938 1708956598.0650
MEM 679.460938 1708956598.1655
MEM 679.460938 1708956598.2658
MEM 679.460938 1708956598.3662
MEM 679.460938 1708956598.4668
MEM 679.460938 1708956598.5672
MEM 679.460938 1708956598.6676
MEM 679.460938 1708956598.7681
MEM 679.460938 1708956598.8684
MEM 679.460938 1708956598.9690
MEM 679.460938 1708956599.0696
MEM 679.460938 1708956599.1708
MEM 679.460938 1708956599.2711
MEM 679.460938 1708956599.3715
MEM 679.460938 1708956599.4719
MEM 679.460938 1708956599.5723
MEM 679.460938 1708956599.6728
MEM 679.460938 1708956599.7732
MEM 679.460938 1708956599.8737
MEM 679.460938 1708956599.9741
MEM 679.460938 1708956600.0748
MEM 679.460938 1708956600.1753
MEM 679.460938 1708956600.2758
MEM 679.460938 1708956600.3764
MEM 679.460938 1708956600.4769
MEM 679.460938 1708956600.5774
MEM 679.460938 1708956600.6780
MEM 679.460938 1708956600.7784
MEM 679.460938 1708956600.8789
MEM 679.460938 1708956600.9793
MEM 679.460938 1708956601.0797
MEM 679.460938 1708956601.1802
MEM 679.460938 1708956601.2806
MEM 679.460938 1708956601.3810
MEM 679.460938 1708956601.4814
MEM 679.460938 1708956601.5818
MEM 679.460938 1708956601.6821
MEM 679.460938 1708956601.7825
MEM 679.460938 1708956601.8832
MEM 679.460938 1708956601.9838
MEM 679.460938 1708956602.0842
MEM 679.460938 1708956602.1847
MEM 679.460938 1708956602.2850
MEM 679.460938 1708956602.3855
MEM 679.460938 1708956602.4859
MEM 679.460938 1708956602.5863
MEM 679.460938 1708956602.6867
MEM 679.460938 1708956602.7872
MEM 679.460938 1708956602.8878
MEM 679.460938 1708956602.9883
MEM 679.460938 1708956603.0887
MEM 679.460938 1708956603.1892
MEM 679.460938 1708956603.2897
MEM 679.460938 1708956603.3903
MEM 679.460938 1708956603.4907
MEM 679.460938 1708956603.5911
MEM 679.460938 1708956603.6917
MEM 679.460938 1708956603.7921
MEM 679.460938 1708956603.8924
MEM 679.460938 1708956603.9929
MEM 679.460938 1708956604.0933
MEM 679.460938 1708956604.1936
MEM 679.460938 1708956604.2941
MEM 679.460938 1708956604.3946
MEM 679.460938 1708956604.4952
MEM 679.460938 1708956604.5956
MEM 679.460938 1708956604.6961
MEM 679.460938 1708956604.7967
MEM 679.460938 1708956604.8972
MEM 679.460938 1708956604.9978
MEM 679.460938 1708956605.0984
MEM 679.460938 1708956605.1988
MEM 679.460938 1708956605.2992
MEM 679.460938 1708956605.3996
MEM 679.460938 1708956605.5000
MEM 679.460938 1708956605.6003
MEM 679.460938 1708956605.7007
MEM 679.460938 1708956605.8011
MEM 679.460938 1708956605.9015
MEM 679.460938 1708956606.0019
MEM 679.460938 1708956606.1024
MEM 679.460938 1708956606.2029
MEM 679.460938 1708956606.3033
MEM 679.460938 1708956606.4038
MEM 679.460938 1708956606.5042
MEM 679.460938 1708956606.6046
MEM 679.460938 1708956606.7051
MEM 679.460938 1708956606.8055
MEM 679.460938 1708956606.9059
MEM 679.460938 1708956607.0064
MEM 679.460938 1708956607.1069
MEM 679.460938 1708956607.2074
MEM 679.460938 1708956607.3080
MEM 679.460938 1708956607.4085
MEM 679.460938 1708956607.5091
MEM 679.460938 1708956607.6095
MEM 679.460938 1708956607.7101
MEM 679.460938 1708956607.8106
MEM 679.460938 1708956607.9109
MEM 679.460938 1708956608.0113
MEM 679.460938 1708956608.1117
MEM 679.460938 1708956608.2122
MEM 679.460938 1708956608.3127
MEM 679.460938 1708956608.4133
MEM 679.460938 1708956608.5139
MEM 679.460938 1708956608.6144
MEM 679.460938 1708956608.7149
MEM 679.460938 1708956608.8153
MEM 679.460938 1708956608.9156
MEM 679.460938 1708956609.0163
MEM 679.460938 1708956609.1169
MEM 679.460938 1708956609.2174
MEM 679.460938 1708956609.3180
MEM 679.460938 1708956609.4189
MEM 679.460938 1708956609.5193
MEM 679.460938 1708956609.6198
MEM 679.460938 1708956609.7202
MEM 679.460938 1708956609.8207
MEM 679.460938 1708956609.9211
MEM 679.460938 1708956610.0216
MEM 679.460938 1708956610.1220
MEM 679.460938 1708956610.2224
MEM 679.460938 1708956610.3228
MEM 679.460938 1708956610.4234
MEM 679.460938 1708956610.5238
MEM 679.460938 1708956610.6243
MEM 679.460938 1708956610.7247
MEM 679.460938 1708956610.8251
MEM 679.460938 1708956610.9255
MEM 679.460938 1708956611.0260
MEM 679.460938 1708956611.1267
MEM 679.460938 1708956611.2271
MEM 679.460938 1708956611.3275
MEM 679.460938 1708956611.4279
MEM 679.460938 1708956611.5284
MEM 679.460938 1708956611.6288
MEM 679.460938 1708956611.7292
MEM 679.460938 1708956611.8296
MEM 679.460938 1708956611.9300
MEM 679.460938 1708956612.0304
MEM 679.460938 1708956612.1309
MEM 679.460938 1708956612.2315
MEM 679.460938 1708956612.3320
MEM 679.460938 1708956612.4325
MEM 679.460938 1708956612.5329
MEM 679.460938 1708956612.6334
MEM 679.460938 1708956612.7339
MEM 679.460938 1708956612.8343
MEM 679.460938 1708956612.9348
MEM 679.460938 1708956613.0353
MEM 679.460938 1708956613.1357
MEM 679.460938 1708956613.2363
MEM 679.460938 1708956613.3367
MEM 679.460938 1708956613.4372
MEM 679.460938 1708956613.5376
MEM 679.460938 1708956613.6379
MEM 679.460938 1708956613.7383
MEM 679.460938 1708956613.8388
MEM 679.460938 1708956613.9392
MEM 679.460938 1708956614.0397
MEM 679.460938 1708956614.1401
MEM 679.460938 1708956614.2406
MEM 679.460938 1708956614.3411
MEM 679.460938 1708956614.4415
MEM 679.460938 1708956614.5424
MEM 679.460938 1708956614.6428
MEM 679.460938 1708956614.7432
MEM 679.460938 1708956614.8436
MEM 679.460938 1708956614.9440
MEM 679.460938 1708956615.0444
MEM 679.460938 1708956615.1450
MEM 679.460938 1708956615.2457
MEM 679.460938 1708956615.3462
MEM 679.460938 1708956615.4466
MEM 679.460938 1708956615.5471
MEM 679.460938 1708956615.6476
MEM 679.460938 1708956615.7480
MEM 679.460938 1708956615.8484
MEM 679.460938 1708956615.9488
MEM 679.460938 1708956616.0492
MEM 679.460938 1708956616.1497
MEM 679.460938 1708956616.2501
MEM 679.460938 1708956616.3506
MEM 679.460938 1708956616.4511
MEM 679.460938 1708956616.5514
MEM 679.460938 1708956616.6519
MEM 679.460938 1708956616.7522
MEM 679.460938 1708956616.8527
MEM 679.460938 1708956616.9533
MEM 679.460938 1708956617.0537
MEM 679.460938 1708956617.1543
MEM 679.460938 1708956617.2548
MEM 679.460938 1708956617.3553
MEM 679.460938 1708956617.4557
MEM 679.460938 1708956617.5561
MEM 679.460938 1708956617.6567
MEM 679.460938 1708956617.7570
MEM 679.460938 1708956617.8576
MEM 679.460938 1708956617.9581
MEM 679.460938 1708956618.0585
MEM 679.460938 1708956618.1589
MEM 679.460938 1708956618.2593
MEM 679.460938 1708956618.3599
MEM 679.460938 1708956618.4602
MEM 679.460938 1708956618.5607
MEM 679.460938 1708956618.6612
MEM 679.460938 1708956618.7617
MEM 679.460938 1708956618.8623
MEM 679.460938 1708956618.9627
MEM 679.460938 1708956619.0631
MEM 679.460938 1708956619.1637
MEM 679.460938 1708956619.2641
MEM 679.460938 1708956619.3645
MEM 679.460938 1708956619.4650
MEM 679.460938 1708956619.5654
MEM 679.460938 1708956619.6664
MEM 679.460938 1708956619.7668
MEM 679.460938 1708956619.8674
MEM 679.460938 1708956619.9678
MEM 679.460938 1708956620.0683
MEM 679.460938 1708956620.1687
MEM 679.460938 1708956620.2692
MEM 679.460938 1708956620.3696
MEM 679.460938 1708956620.4700
MEM 679.460938 1708956620.5704
MEM 679.460938 1708956620.6710
MEM 679.460938 1708956620.7714
MEM 679.460938 1708956620.8719
MEM 679.460938 1708956620.9724
MEM 679.460938 1708956621.0727
MEM 679.460938 1708956621.1731
MEM 679.460938 1708956621.2736
MEM 679.460938 1708956621.3740
MEM 679.460938 1708956621.4744
MEM 679.460938 1708956621.5750
MEM 679.460938 1708956621.6754
MEM 679.460938 1708956621.7758
MEM 679.460938 1708956621.8762
MEM 679.460938 1708956621.9766
MEM 679.460938 1708956622.0772
MEM 679.460938 1708956622.1776
MEM 679.460938 1708956622.2780
MEM 679.460938 1708956622.3784
MEM 679.460938 1708956622.4788
MEM 679.460938 1708956622.5792
MEM 679.460938 1708956622.6797
MEM 679.460938 1708956622.7801
MEM 679.460938 1708956622.8808
MEM 679.460938 1708956622.9812
MEM 679.460938 1708956623.0818
MEM 679.460938 1708956623.1822
MEM 679.460938 1708956623.2826
MEM 679.460938 1708956623.3832
MEM 679.460938 1708956623.4837
MEM 679.460938 1708956623.5841
MEM 679.460938 1708956623.6845
MEM 679.460938 1708956623.7849
MEM 679.460938 1708956623.8853
MEM 679.460938 1708956623.9857
MEM 679.460938 1708956624.0862
MEM 679.460938 1708956624.1868
MEM 679.460938 1708956624.2872
MEM 679.460938 1708956624.3875
MEM 679.460938 1708956624.4880
MEM 679.460938 1708956624.5884
MEM 679.460938 1708956624.6889
MEM 679.460938 1708956624.7897
MEM 679.460938 1708956624.8901
MEM 679.460938 1708956624.9906
MEM 679.460938 1708956625.0910
MEM 679.460938 1708956625.1914
MEM 679.460938 1708956625.2917
MEM 679.460938 1708956625.3922
MEM 679.460938 1708956625.4926
MEM 679.460938 1708956625.5930
MEM 679.460938 1708956625.6934
MEM 679.460938 1708956625.7938
MEM 679.460938 1708956625.8942
MEM 679.460938 1708956625.9948
MEM 679.460938 1708956626.0952
MEM 679.460938 1708956626.1958
MEM 679.460938 1708956626.2963
MEM 679.460938 1708956626.3966
MEM 679.460938 1708956626.4970
MEM 679.460938 1708956626.5973
MEM 679.460938 1708956626.6977
MEM 679.460938 1708956626.7981
MEM 679.460938 1708956626.8985
MEM 679.460938 1708956626.9990
MEM 679.460938 1708956627.0995
MEM 679.460938 1708956627.2001
MEM 679.460938 1708956627.3007
MEM 679.460938 1708956627.4011
MEM 679.460938 1708956627.5016
MEM 679.460938 1708956627.6021
